,open,high,low,close,trades,volume,vwap,f-0,f-1,f-2,f-3,f-4,f-5,f-6,f-7,f-8,f-9,f-10,f-11,f-12,f-13,f-14,f-15,f-16,f-17,f-18,f-19,f-20,f-21,f-22,f-23,f-24,f-25,f-26,f-27,f-28,f-29,f-30,f-31,f-32,f-33,f-34,f-35,f-36,f-37,f-38,f-39,f-40,f-41,f-42,f-43,f-44,f-45,f-46,f-47,f-48,f-49,f-50,f-51,f-52,f-53,f-54,f-55,f-56,f-57,f-58,f-59,f-60,f-61,f-62,f-63,f-64,f-65,f-66,f-67,f-68,f-69,f-70,f-71,f-72,f-73,f-74,f-75,f-76,f-77,f-78,f-79,f-80,f-81,f-82,f-83,f-84,f-85,f-86,f-87,f-88,f-89,f-90,f-91,f-92,f-93,f-94,f-95,f-96,f-97,f-98,f-99,f-100,f-101,f-102,f-103,f-104,f-105,f-106,f-107,f-108,f-109,f-110,f-111,f-112,f-113,f-114,f-115,f-116,f-117,f-118,f-119,f-120,f-121,f-122,f-123,f-124,f-125,f-126,f-127,f-128,f-129,f-130,f-131,f-132,f-133,f-134,f-135,f-136,f-137,f-138
377,10314.0,10391.5,10066.0,10268.0,547489,2217227507,10236.4623,443538.049524712,2374964.01488665,974106.851615208,3624477.83521745,190347.355127412,1430037.39254135,1598851.01422236,955546.995187941,1270230.02316071,2476567.32310424,1709706.87038476,891722.32,0.550816754983132,0.348784838526738,0.269073164692738,0.215810046671659,35.0839009749081,3.508453523663559e-07,2952551.5523348358,200364.99719436,0.16457809253474184,163,595209,541.509202453988,352,1054939.29447853,171955105,3402483.46676256,0.1896577346458043,0,347178,17940125.0,15338666.8546989,3621.46497009278,51069716478010200000000,37493210309288283000000,0.1128495830887416,3.06951577584693e-05,0.048576294934401465,1.42127788969041,70.63747318295513,94309969704253800000,0,0.0247232418684213,0.04232261847406904,2037.5,0.611841819864917,3676375.62843642,102841648421.784,7.59265517246662e-07,184366961153.5016,16268,157243,107,777924,2802968,7521537,1.80284722222222,1.7927266237250319,1.48809832864228,12715433.8766065,0.442526692172819,381410,26815358,0.04594070755074031,0.5529705850589206,33.187201612822356,23.9964480441713,-0.4812826378304289,5732.493414721692,14263720.4165359,1.72111565885154,4.018263888888889,0.0441059350362137,26978840.2520305,39694274.1286371,0.0030249343262399846,0.0141567917840144,2066.7586721899997,623.191623688282,495.113696720425,171892583,0.196367982387168,156088,266313,217287,36489,66085,4345,1525,21467,1147,428,23696,5,0,1.00124932106392,1.00369072377839,47.356260737309334,1.2416951315320117,13535177525.46819,32618,41956,1.80634959383669,0.01997012,2819.1690539843985,0.9421094064782022,30729.724620506,2.85463674126588,0.02759884,991067.07455922,0.799620880791553,33548.8936744904,0.0342492427146561,0.476775934887475,94331905,874727,1.1353643287922,0.00572,993133.83323141,16297681,78034224,0.82723044764123,794875,1.2468581012504,0.00782586,991096.33323141,0.030132097658201937,8.42757092615315e-05,2.976e-05,2037.5,29.25867219,0.5146919079428239,0.11666666666666665,0.35,0.0,0,1,0.9716823404165982
378,10268.0,10284.0,10137.5,10184.5,541823,1862503320,10217.6356,437028.803086052,2364656.4460316,961207.001092598,3619102.62620503,199449.457584312,1436154.74800145,1623074.37089845,956635.5273861,1270005.88622936,2472902.38671661,1707256.47174123,894472.32,0.550866199488224,0.349154703055705,0.269110296127187,0.215792000488826,38.7500730783501,5.706329524227459e-07,2956976.0273764567,199685.58981666,0.16480772196909518,148,595357,585.925675675676,465,1157712.41216216,171341437,5807088.39499063,0.3236593738978362,0,343630,17941975.0,15340295.2061149,3623.44932086758,51069716478010200000000,37667304965635897000000,0.1143994224763631,3.61533163335986e-05,0.049239197050670494,1.70571346461918,54.40434746704533,87160741708609800000,0,0.0243578983409603,0.038350368833092396,1850.0,0.611700213618267,3789723.42441998,102898935267.476,7.555823209629706e-07,183748648964.23514,16264,156913,107,778858,2804342,7521601,1.23326388888889,1.7857196334111525,1.47459710521495,38321967.4774768,0.439809849381161,390590,26813032,0.04102360413569883,0.5515957957447772,31.63289245494503,24.09099723551704,-0.4830755679099201,5735.095231571552,14152222.6205524,1.55251321167893,3.977199074074074,0.043443843659435,30148887.9465799,68470855.4240567,0.003004612452632567,0.0183808840020687,1884.6413744899999,625.939981746087,498.455088321746,171284122,0.142010241571151,109736,266773,234609,44086,61318,11357,1097,25099,769,71,17813,5,0,1.00327575421049,1.01031431824185,47.33741917972975,1.238006179335066,13554144757.447153,33230,43362,1.86774069617221,0.0225614,4430.849524945996,0.904739511674499,30064.4939729436,3.33342913201258,0.03415831,1145466.25263348,0.7955201212556985,34495.3434978896,0.0351750476113271,0.474984896992488,94425029,865857,1.32510436943741,0.00757498,1147350.89400797,16782806,77642223,0.822263162873903,772733,1.48240193444303,0.009803,1145500.89400797,0.03161266398336186,0.000100810099496552,4.641e-05,1850.0,34.64137449,0.5105885498067717,0.11666666666666665,0.35,0.0,0,1,0.973007807706548
379,10184.5,10262.5,10075.0,10163.0,445820,1517895773,10190.5635,338385.623492212,2366022.10882017,1070444.987193,3612489.29508166,197680.580442302,1432862.62651667,1599445.3765085,957399.338139601,1269447.36933219,2498042.35289361,1704579.06655288,897322.32,0.550268472768148,0.348949976484875,0.269098736581257,0.215744337618945,31.7626533492319,1.2609918724251701e-06,2958686.4785059164,198201.21718935,0.16488306654290766,174,595531,491.511494252874,380,1069905.44827586,186163548,14226734.4899315,0.792834126438505,1,363011,17944150.0,15342221.0836459,3628.82438538359,51069716478010200000000,37841399621983510000000,0.11595540340517839,3.4404247016016e-05,0.05046228384591442,1.72207018013967,64.73460770104157,103903402209625000000,0,0.0188577125967077,0.045231881521794026,2175.0,0.611681442996739,3946155.95248104,103046002857.766,7.511746937067594e-07,182998899156.0579,16295,156473,107,778440,2804401,7514599,1.73890046296296,1.7758951738152382,1.46098454964485,124809859.581983,0.437470993401363,399431,26742227,0.03689045031019911,0.5499690232006987,28.539926011034517,24.126149390754037,-0.48524717567543263,5742.595935598287,13997965.0924913,1.81738890500746,4.2015162037037035,0.0337849361024182,18990523.3450411,143800382.927024,0.0029920753994230635,0.0154476876513753,2209.12588668,529.410827999528,512.650399023724,186097734,0.139663752428048,120147,293773,243536,51193,116147,10792,1456,13034,1333,217,8619,12,0,1.0143296198728,1.03199004993829,47.315955127278414,1.2363208861699877,13576400393.463139,34647,46244,2.02483789899119,0.02447877,1716.8957424585024,1.0008431911467284,34676.2140436607,2.37787272686876,0.02997768,863193.95645337,0.7869801441510078,36393.1097861192,0.0358045594168433,0.473275552818206,94471226,906456,0.954710523555526,0.0069743,865403.08234005,17276663,77194563,0.817122485528027,860259,1.00345138189784,0.00826966,863228.08234005,0.03503863323308426,9.40078583844567e-05,3.832e-05,2175.0,34.12588668,0.46827851394352715,0.11666666666666665,0.35,0.0,0,1,0.9409170999575429
380,10163.0,10442.0,9567.0,10282.5,719836,3368765552,9980.0399,360464.518730472,2364800.1683801,1051726.96370343,3610362.89170116,179721.259361032,1438623.78345284,1614786.14258516,957825.668130701,1269793.87642676,2495892.45575095,1702200.99675018,899772.32,0.550461358322813,0.3492821043553,0.269118068723255,0.215745413639633,32.9299247527882,3.9269768677341873e-07,2958242.562642986,196261.03302779,0.16484133303482593,148,595679,590.885135135135,432,1104391.14189189,163449889,3932119.74903754,0.2191084224360604,0,345962,17946000.0,15343997.7283309,3629.71152485174,51069716478010200000000,38015494278331125000000,0.11751600691779317,3.74781602854687e-05,0.0494994562164946,1.80895836249872,51.62249961023069,86429177925301200000,0,0.0200860647905089,0.038341605085082886,1850.0,0.611640690625684,3527672.1171569,103042359680.552,7.551645173855819e-07,184241083040.85242,16276,156464,107,779058,2806884,7522771,1.03162037037037,1.788013042519888,1.47887298976967,-22193866.2945722,0.440986945559952,374606,26774882,0.042018475670894784,0.5524630237374681,32.16376900752097,24.41891559563945,-0.481806493607699,5741.800940630335,14418298.9278155,1.51266143793201,4.004189814814815,0.035951655196671,59190144.3863698,36996278.0917976,0.0029237280084238853,0.0193713982769215,1886.54501485,529.811729199468,472.284181499703,163392380,0.139728677294824,99970,269145,220001,45363,51364,10343,1411,9687,833,451,6860,30,0,0.997075841747283,0.99302413823762,47.294314443753244,1.2421600382540816,13594938232.721598,34888,44851,1.90574704895948,0.02232659,-437.0721309743021,1.3563217834877208,47319.3543823196,2.18605836114882,0.02696177,756293.12273977,1.0452895643652382,46882.2822513453,0.0342479588766863,0.475234904436639,94618842,863074,0.878464265815693,0.00633186,758179.66775462,16040471,78578371,0.830472761440052,715458,1.05712657871548,0.01,756329.66775462,0.031090883651296163,0.000105633031517912,4.136e-05,1850.0,36.54501485,0.4625936121292651,0.11666666666666665,0.0,0.0,0,0,0.9440352040449191
381,10282.5,10319.5,10061.0,10175.5,493206,1608962567,10176.0456,343069.043777542,2340322.44306732,1030008.62808158,3606289.59582195,211578.541597942,1443983.86460575,1648940.16917121,957242.205830421,1268980.06055256,2494497.18282601,1702924.48964051,900022.32,0.550451552387474,0.349520406823866,0.269066154778571,0.21573162135059,24.8473725056883,4.818696927187228e-07,2960795.5094512748,196959.5771787,0.16496623958954917,151,595830,568.370860927152,471,1040262.01324503,157079564,5522402.8705332,0.3076909675600095,0,340778,17947887.5,15344917.6044349,3631.30664901988,51069716478010200000000,38189588934678735000000,0.1190798417076405,3.55437618168339e-05,0.052144011453283554,1.67059234915301,59.9143256091006,89852805604254600000,0,0.0191147311223977,0.03912957796379701,1887.5,0.611519054684981,3915890.3370852,103090184173.395,7.478703229944806e-07,182738952786.4639,16285,157275,106,779195,2807306,7528245,0.952361111111111,1.7726125358269003,1.44803953510604,28581530.5399458,0.435616509878906,373328,26806607,0.03286191039591002,0.54854301507502,28.107887284304063,24.564200287610976,-0.48608541280744344,5743.861731548908,14031968.2078872,1.56674507622365,3.944189814814815,0.0339332029258285,26160997.3312707,54742527.8712165,0.002967897608063025,0.0166904991391259,1919.5380481399998,544.508345623841,460.773524112467,157021480,0.159252500389028,112574,265199,226064,28035,49573,5203,1206,11241,390,335,7055,15,0,1.00322575130766,1.00698172432544,47.263008110046115,1.2307144916305164,13614180154.431856,32079,41135,2.19877629332996,0.02152787,2559.629371834606,1.1533427004499266,36998.0804877332,2.5593223616035,0.02825561,872160.75574254,0.9616557641805714,39557.7098595678,0.03638220372604,0.471998713604946,94778305,866353,1.00891933633367,0.00579309,874080.29379068,17700963,77077342,0.813238240544606,706890,1.23384514392717,0.01,872192.79379068,0.03557720257966231,9.40144262246976e-05,4.131e-05,1887.5,32.03804814,0.46324982124631003,0.04999999999999999,0.0,0.0,0,0,0.9521154669689655
382,10175.5,10176.0,9902.5,9975.5,542071,1585453842,10023.053,424563.131361642,2350025.3302969,1010354.70064358,3599278.26234573,129938.314778222,1452381.71524567,1657510.0266763,957237.174868731,1269090.87271027,2496787.11178138,1701594.58426437,901172.32,0.550461034636386,0.349943720890157,0.26903092147648,0.215702833751021,25.3905860800733,3.0485733164720236e-07,2964736.671186605,198915.09867243,0.16516673342279156,166,595996,525.048192771084,351,884734.271084337,146865889,3087873.46227499,0.17202673611574343,0,335847,17949962.5,15347166.6408109,3631.83753791444,51069716478010200000000,38363683591026350000000,0.12064457751543914,2.6471499252227e-05,0.041464376263588225,0.970286333591128,89.67339234647164,97266721762198500000,0,0.0236525915506309,0.04309394396142685,2075.0,0.611366653292523,4484767.57428921,103117778751.54,7.348479470363231e-07,179853542796.91086,16285,156650,106,780179,2809394,7538791,0.915763888888889,1.7441564876049551,1.39507607441762,6684007.81664064,0.426818141420164,340491,26834429,0.016788389989712327,0.5413593295273729,31.810041825333144,24.236856802159824,-0.4942584870981116,5744.735051760693,13465165.9706832,1.69921935526172,3.8871180555555553,0.0419539985312004,23192416.3596485,29876424.1762892,0.0029271649853443694,0.0111515799038392,2098.4004806300004,543.072226928364,437.111360232485,146802539,0.13200817518605,86421,289503,189962,24877,45164,3650,1087,8243,1122,166,4465,4,0,1.00091641469313,1.00282424962658,47.23547892501523,1.2128050629345553,13635088660.871948,24886,33049,2.19391551072421,0.0209,3945.748468985499,0.5162250993252029,12846.777821807,2.15712583591353,0.01825802,724464.24061406,0.5081099667400677,16792.5262907925,0.040509487731368,0.467327629151532,94955677,832036,0.873234620971553,0.00481927,726562.64109469,19913437,75042240,0.790287030442635,654664,1.10665569069735,0.00809772,724487.64109469,0.031436613805506275,6.96760150604293e-05,2.857e-05,2075.0,23.40048063,0.461612522816621,-0.016666666666666673,0.15,0.0,0,1,0.9475240551429255
383,9975.5,10100.0,9840.5,10026.0,608281,1698994877,9977.0528,444646.671974352,2348753.13926758,1001347.9605646,3601486.06558505,101260.339017382,1458406.97351482,1666119.76895711,957986.632794031,1269160.32491818,2499724.60509579,1699093.74328389,904022.32,0.55092108960309,0.350303969368973,0.269064891436194,0.215701219886712,36.4026193155263,2.1394056232743022e-07,2965102.644233185,199003.45083024,0.16516802865597763,166,596162,515.21686746988,325,850795.608433735,141232071,1426176.99090252,0.07944373951438771,0,318547,17952037.5,15348892.4817889,3631.52010954641,51069716478010200000000,38537778247373970000000,0.12041621481833463,2.49041539633369e-05,0.04234386693284756,0.869204781628384,102.0849522951928,99122757235807800000,0,0.0247685908618647,0.04308885740407575,2075.0,0.611150840505027,4305667.59634547,103138420164.956,7.37440458184479e-07,180784056733.7968,16292,156609,106,779897,2810707,7548445,1.21164351851852,1.7528294155044948,1.40885307853731,-151523.246687155,0.429474002659051,298974,26878649,0.02096249750057655,0.5434448069328204,48.34451425813795,24.593118319205466,-0.49170067526836525,5745.220851112638,13646340.9486269,1.68665842284483,3.686886574074074,0.043823617743477,15988945.5490857,15837422.3023986,0.00290329732387553,0.00979576301420371,2095.52728871,533.10406063113,443.16542299882,141169016,0.135784983336074,80914,267725,153447,23315,36548,4123,818,14398,760,172,13668,10,0,0.999991565024998,0.999768225641531,47.20934177113797,1.2187293640942305,13655871460.039663,24040,31428,1.65272348197952,0.01933871,370.54140385499704,0.6876332769375166,16530.7039775779,5.36589412589966,0.01227573,1709289.47612292,0.5377766762578878,16901.2453814329,0.0391028542071369,0.468576856866188,95195318,835539,2.04824072055478,0.003123,1711385.00341163,19233081,75962237,0.797961901865804,595898,2.86846071544396,0.0057727,1709310.00341163,0.020684870152184176,6.44403768046787e-05,1.459e-05,2075.0,20.52728871,0.45427120493803036,0.049999999999999996,0.0,0.0,0,0,0.9487204295603774
384,10026.0,10049.5,9603.5,9686.0,756204,2783512865,9829.942,382899.172503982,2329716.29173142,1014865.19296312,3598277.8225717,153604.216510392,1459753.15266596,1680179.32922692,958340.931972751,1268786.41948353,2503689.24486302,1696449.45047999,906872.32,0.550784011561752,0.35036151241589,0.269053900991865,0.215674730707987,22.0552282721096,7.370873653175296e-07,2966075.1567015853,199200.05024523,0.16520908747833937,114,596276,765.736842105263,489,1243719.52631579,141784026,5741817.59628972,0.31981672595410054,0,288035,17953462.5,15350111.7745959,3633.06560760227,51069716478010200000000,38711790265992684000000,0.120229134637063,3.82229374225484e-05,0.05217819810785538,1.679898099721,45.26097768432664,66693560594006100000,0,0.0213273162491069,0.029393285088565424,1425.0,0.611019760028157,4855552.59568545,103129644285.87,7.117271659221155e-07,174675049353.61655,16289,156764,106,780513,2815608,7562548,1.14116898148148,1.693742381864776,1.29874212029226,-22917575.3052548,0.409570788545416,353522,26907821,-0.012724331858728233,0.5278010016589744,41.37766820348002,24.069530964443718,-0.5089159739498512,5744.276029533022,13097880.9492869,1.14642340920433,3.333738425925926,0.0376359537813208,54471779.5392298,31554204.233975,0.002871733897209851,0.022094087471431,1457.1954026900003,520.733480657886,492.093547659131,141740165,0.206083265839157,131294,208735,204493,26479,46936,3591,1075,8421,1111,117,4836,4,0,0.998454335729282,0.992725543368256,47.1781857956095,1.1749931205841266,13670018836.143007,33724,39344,1.60939974856057,0.02133474,978.4387791041008,0.8579677796358439,28934.1054004392,5.15577108206582,0.03857694,1485042.52362285,0.7602822331116129,29912.5441795433,0.0492371694736114,0.458807958019027,95348830,790604,1.8802076880784,0.00896052,1486499.71902554,22285490,73063340,0.766274111596335,637092,2.33102082434804,0.01023,1485074.71902554,0.024167625760890415,0.000111776008783655,4.52e-05,1425.0,32.19540269,0.45126294471627215,0.06666666666666667,0.2,0.0,0,1,0.9460578555880127
385,9686.0,9779.5,8012.0,8533.5,1252875,6725380596,8958.9679,296932.674034742,2216025.97496177,994602.559198009,3581453.59652532,385384.902167172,1453609.23009119,1722885.81322511,958887.810329291,1267392.41585155,2473487.79727992,1694860.95130871,909872.32,0.549476067768132,0.350012474089612,0.269055925854689,0.215652132275353,29.6856277631184,1.9411605603351225e-06,2986890.1089488165,201242.39074748,0.16635028738939994,157,596433,549.286624203822,416,1163618.12101911,182688045,32901826.2196264,1.8324170115509046,1,353106,17955425.0,15350662.7737669,3644.97895096761,51069716478010200000000,38885802284611390000000,0.12008219078111916,4.26106081453888e-05,0.06618013529408137,2.54538728817294,52.02505073318745,92974622405988200000,0,0.0165372122372343,0.04069811436065596,1962.5,0.611071346121287,6001701.66241295,103124638423.814,6.297611302300581e-07,154785933943.44177,15985,155754,108,779715,2815514,7558067,1.33686342592593,1.5009597736218383,0.937113154193793,-23904981.1196935,0.33260788269131,400332,26886370,-0.13697698639130085,0.46711073539657577,19.02097755824453,21.542655832332272,-0.5648800913093273,5743.369395255974,11953694.3825594,1.49704031438894,4.086875,0.0290046631083908,346912303.391926,323007322.272233,0.0027375605885169916,0.0192215093672573,2000.96150022,634.144172012584,517.202621875596,182627349,0.180890294716847,151032,277315,251888,47662,73826,7343,1528,13983,1799,233,8294,34,0,0.998066870447863,0.997713360619885,47.14012078845576,1.0412738800869776,13688628931.704344,37140,55488,2.96883642729299,0.02155479,20822.177614889006,2.305179440370517,85614.364415361,3.69414508740563,0.03448924,1304424.7952335,1.9181902759200187,106436.54203025,0.0942661035500158,0.426873986241326,95415174,901281,1.44952102255981,0.00778744,1306425.75673372,27795295,67619879,0.708691041112601,834937,1.56234932304319,0.00956256,1304463.25673372,0.052573533454728025,0.000108923383403284,4.725e-05,1962.5,38.46150022,0.4483326574142361,0.15,0.45,0.0,0,1,0.9469015010708766
386,8533.5,8748.0,8215.0,8430.0,1051314,4045724084,8426.0195,343909.924208242,2167768.62745508,953443.312417629,3578026.39172018,414894.774650492,1459621.20635609,1748015.88593539,958366.346079601,1267771.78419835,2460566.43313696,1692039.03881477,912922.32,0.549565127818991,0.350314046203777,0.269031497593195,0.215662542159589,24.7608156861875,5.644660141334097e-07,2993407.9918590966,201099.66416124,0.16669518745691375,156,596589,554.121794871795,376,1104534.33974359,172307357,8557113.86637379,0.4765236492735598,1,347591,17957375.0,15352384.6887489,3647.72507991115,51069716478010200000000,39059814303230090000000,0.120014955733906,4.5295611698341e-05,0.05935477415427798,2.5418538416758,46.534407881035165,92163341977599100000,0,0.0191514586184363,0.04042925576929268,1950.0,0.611449966424259,5860871.96765505,102744297325.094,6.192543515089266e-07,152404115421.64594,16068,154825,108,779630,2818622,7569642,1.18758101851852,1.4833340573581708,0.900336312044647,-396866509.649384,0.324866282480868,376529,26863403,-0.1449848862273957,0.45871604430392443,21.271405744502594,21.41170119300541,-0.5716221621640125,5721.565503036719,12096474.0773173,1.337413804967,4.023043981481481,0.032535464193529,485065913.471983,88199403.8225989,0.0024463030102574407,0.0214894751117601,1992.8247580399998,663.455310175823,495.545880071685,172247288,0.125568798643686,98432,268863,244469,62108,82379,4559,884,15955,734,110,5385,11,0,0.972314541692055,0.933861274299111,47.108411363984956,1.0239074556496983,13705180999.342012,38356,53301,2.73045653449583,0.02215778,6526.951170515298,1.9079547970542001,73181.5141958109,4.7330565737206,0.03738088,1645167.86751613,1.4954403363225117,79708.4653663262,0.0979667343232687,0.422833016804137,95516277,884992,1.86121534688921,0.00797477,1647160.69227417,28270995,67245282,0.704019085668509,783889,2.0987801745836,0.01,1645210.69227417,0.04701146750766301,0.000123204450172761,5.348e-05,1950.0,42.82475804,0.40770832531765705,0.08333333333333333,0.25,0.0,0,1,0.9826350919569877
387,8430.0,8466.0,7736.0,8054.0,990231,4010130760,8112.2739,506318.609772912,2145323.82527898,813575.050965629,3569952.5195518,384672.534715182,1468371.88965187,1788033.60306395,958038.425910601,1267902.82538925,2452480.18736761,1689041.753305,915772.32,0.549518241868095,0.350740434310589,0.268980314727626,0.215635970001645,24.1795454322526,7.312453370721942e-07,2995443.950874885,200332.73174962,0.16678871160199282,171,596760,504.964912280702,377,970737.502923977,165996113,8086835.40095192,0.45028145396217856,0,355604,17959512.5,15354670.5055629,3650.32306828235,54803007044801900000000,39262992654401860000000,0.12175532379755213,3.94977902943234e-05,0.06230857729505302,2.03385971562559,66.48366288242742,102211428490725000000,0,0.0281922245814251,0.044396156964839895,2137.5,0.61140364772873,6342004.20864837,102403314125.414,5.916349884811841e-07,145812699521.53748,16050,153916,108,778870,2819179,7573754,1.02581018518519,1.4239060597488058,0.786591445098517,-358750658.480722,0.297195410987861,375254,26868048,-0.19382101019527798,0.4334570465521327,29.165779883125897,20.69275679261627,-0.5901981086095646,5701.898318532532,11617479.336324,1.43581476910228,4.115787037037037,0.0451380089144403,426046461.137651,67295802.6569292,0.002389661940316155,0.0150412891926314,2170.14172934,752.713762260272,466.616466631423,165930682,0.148355184475976,112262,283398,234317,34081,65231,4055,1401,13753,472,221,7494,26,0,0.962946828148687,0.930238950788879,47.08128976041964,0.9810614132391342,13722933440.215578,34561,46874,2.09862903739609,0.02623712,2042.6554683201975,1.537281809222294,53129.9966085317,3.17177326953563,0.02485914,1127895.26173995,1.1770416878621814,55172.6520768519,0.11519416938143,0.412389580369291,95641724,882158,1.28102381145927,0.00619004,1130065.40346929,30333435,65308289,0.682843075894366,756711,1.49056628418153,0.00997242,1127927.90346929,0.03428675674051008,9.17923570601006e-05,3.534e-05,2137.5,32.64172934,0.40301206891250113,0.11666666666666665,0.35,0.0,0,1,0.9817672373320678
388,8054.0,8265.0,7860.0,8189.0,758451,2456542220,8032.7737,650179.194753122,2132193.4370045,833691.673361159,3565039.13524258,230388.252234832,1472852.61205685,1805314.371806,958830.906441231,1268054.12439654,2439793.95938812,1686223.55828785,918572.32,0.549495204245528,0.351009213417128,0.269007137434757,0.215623571285228,20.4934999404458,4.3669352255954424e-07,2992228.722959835,197813.81941252,0.16659437956534467,132,596892,653.931818181818,403,1095423.5,144595902,4922097.32098727,0.2740411329716142,0,303771,17961162.5,15356337.6667929,3651.84975049695,54803007044801900000000,39466171005573634000000,0.12252460413041649,4.15244232379662e-05,0.055868396340456955,1.914234386847,49.156513431770215,83805383865821600000,0,0.0361991711145157,0.03409757728546947,1650.0,0.611351064751944,5991050.7759089,102367562650.321,6.007337386578314e-07,148212738982.08292,16062,152864,108,778177,2820307,7583860,0.958009259259259,1.447848665581354,0.830361402741859,-49099341.2027462,0.309523020269014,346847,26894123,-0.173027638941885,0.44240308276486806,28.621700824021335,21.292768540111958,-0.5834911411273813,5699.384026525065,11970082.7690635,1.07823103875471,3.5158680555555555,0.0550158869739944,131798949.494427,82699608.291681,0.002323342060941006,0.0203431840500244,1684.26327785,728.059445537161,475.836024505297,144545185,0.1531521754084,100192,233482,214224,31826,53653,3313,710,10780,219,186,5610,4,0,0.993453826736513,0.985056814904885,47.04846957634038,0.9960849631100388,13736277865.592169,32471,40804,2.34028797440333,0.02769534,-3208.5404731326053,1.508481262888322,48981.8950872467,3.03103398051241,0.03445612,920740.22329423,1.1217859674079527,45773.3546141141,0.106588082027868,0.416111102296882,95777510,789985,1.16764810290333,0.00723584,922424.48657208,29044401,66733109,0.696751345905735,654199,1.40748378791787,0.01110247,920774.48657208,0.034938524658210734,0.000112793116689875,4.631e-05,1650.0,34.26327785,0.398257960362587,0.11666666666666665,0.0,0.0,0,0,0.9844155223913298
389,8189.0,8400.0,8015.0,8207.0,594604,1727544035,8159.9347,717830.937280852,2113307.47791926,803161.69926743,3565866.85897331,180929.482388302,1476668.19589564,1833221.8925828,958281.960419091,1269062.95405175,2440303.01047191,1683214.25572244,921272.32,0.549701279845784,0.351191171152535,0.268985756406486,0.215638656347807,24.0113485243396,6.044281102966589e-07,2991397.167235116,198633.69622395,0.16652965472286965,159,597051,541.836477987421,344,887235.503144654,141070445,4714553.71766131,0.26245695869941016,0,314274,17963150.0,15358634.8444129,3652.62750060165,54803007044801900000000,39669349356745390000000,0.12329047639727889,2.83266616138578e-05,0.04587073695824639,1.06258973045903,86.7980150675189,101143074103021000000,0,0.0399613061896634,0.041208987457159285,1987.5,0.611267722634279,5948159.24970067,102310118592.735,5.995897920642542e-07,148122610812.58633,16065,153042,108,778849,2822991,7592361,0.87181712962963,1.447780657964211,0.829016806762175,-73759216.2495735,0.309939368718644,320722,26912384,-0.1732209632406576,0.4418814105867591,41.368431849849934,21.757031585922608,-0.5837904760128172,5695.555545254312,12014961.7952717,1.31689047854247,3.6374305555555555,0.0596417877903721,102190559.242911,28431342.9933376,0.002354582195342029,0.0115210007881185,2010.66487157,736.159537161597,448.681650406967,141008977,0.141499170865744,88316,259671,194529,22270,38510,2678,1032,9529,772,131,6698,9,0,0.986786193079852,0.970720704255287,47.01580332046408,0.9951579471620944,13752594296.829416,25978,33863,1.78909303602865,0.02096013,-826.7035001219992,1.0595631871289475,27525.3324752358,2.136275585919,0.01503375,671375.87348912,0.7884307053454744,26698.6289751138,0.105988618172267,0.415927986890911,95931641,778276,0.865228451552779,0.00464726,673386.53836069,28979487,66952154,0.697915237371995,624145,1.07571003270184,0.0071349,671399.03836069,0.024173021680627897,7.37091568822111e-05,2.839e-05,1987.5,23.16487157,0.39366858609955435,0.11666666666666665,0.0,0.0,0,0,0.9868982896343881
390,8207.0,8238.5,7900.0,8054.0,599397,1822807833,8042.4642,771001.074396622,2101386.3850855,794755.64573268,3567994.76437413,133444.014529692,1478750.70925089,1835994.88732694,958391.978166101,1269187.04230394,2449340.2247672,1680551.99903909,924022.32,0.549901547362417,0.351291775258895,0.268978217992859,0.215630042073435,25.0720191597575,4.065143633309184e-07,2989450.885606366,198507.64173241,0.16640555783134098,136,597187,636.522058823529,421,899054.970588235,122271476,2997276.0798201,0.16684114144120882,0,285406,17964850.0,15360246.7260419,3652.73692638596,54803007044801900000000,39872527707917150000000,0.12405280075124567,2.53737288037952e-05,0.04262348643215559,0.895159778469089,81.94636139548872,86097577114755800000,0,0.0429172007779983,0.035141400674534085,1700.0,0.611136607265536,6288183.77408496,102289568417.62,5.886926276065861e-07,145590480035.02127,16080,152988,108,779562,2824696,7605896,0.954409722222222,1.4233169841974076,0.784356183480182,-34360165.8502759,0.297041768054053,293726,26946684,-0.19230965503052877,0.43236185882200173,43.77199470706604,21.55956028938507,-0.590944219162068,5693.872668996401,11676637.2708874,1.11435645407259,3.303310185185185,0.0635134527598893,58016562.8491108,23656396.9988349,0.0023276363234857786,0.0122031043596166,1721.0015616599999,735.338952103376,428.228993083532,122219124,0.143989887382211,77686,230086,158514,21661,35044,3100,728,8307,710,311,3374,3,0,0.993052240646717,0.983584505275058,46.98467577620026,0.9771556303033965,13766412717.938602,23763,32066,1.85766187251225,0.02238305,-1941.852911203201,0.9045677732089593,21495.2439947645,2.11941106399796,0.01670295,604892.63413141,0.6097857881731834,19553.3910835613,0.11414915935371,0.411190927407763,96100190,708073,0.856710587316664,0.005,606613.63569307,30600195,65499995,0.681580286157603,539524,1.12119875240595,0.00797287,604913.63569307,0.022845657518974608,7.35848638781245e-05,2.597e-05,1700.0,21.00156166,0.46241729226269523,0.16666666666666666,0.5,0.0,0,1,0.9246422489310846
